"age","phd","educ","logwage","hs","somecoll","college","ma","govt"
35,0,13,3.09627350277587,0,1,0,0,0
38,0,13,3.03655426807425,0,1,0,0,0
30,0,16,3.33665886052458,0,0,1,0,0
50,0,18,3.4904285153901,0,0,0,1,0
44,0,16,1.38629436111989,0,0,1,0,0
40,1,20,3.51612734833613,0,0,0,0,0
32,0,16,2.58676453489462,0,0,1,0,0
30,0,16,3.36197666850887,0,0,1,0,0
44,0,16,3.64965874096066,0,0,1,0,0
35,0,13,2.95651156040071,0,1,0,0,0
47,0,12,3.17965511171492,1,0,0,0,0
47,0,16,3.78942068333581,0,0,1,0,0
34,0,16,3.48713981146288,0,0,1,0,1
44,0,13,3.44201937618241,0,1,0,0,1
46,0,13,2.66882948794893,0,1,0,0,0
35,0,13,3.57169719949094,0,1,0,0,0
41,0,12,2.95651156040071,1,0,0,0,0
43,0,14,4.01738352108597,0,1,0,0,0
48,0,14,2.23804657185647,0,1,0,0,0
44,0,14,1.38629436111989,0,1,0,0,0
35,0,13,2.63492793627325,0,1,0,0,0
36,0,12,2.66882948794893,1,0,0,0,0
36,0,16,3.25661615285105,0,0,1,0,0
39,0,13,2.62800749342867,0,1,0,0,0
44,0,16,2.44568593663472,0,0,1,0,0
42,0,16,1.38629436111989,0,0,1,0,0
47,0,16,4.13516655674236,0,0,1,0,0
45,0,12,3.81092688855678,1,0,0,0,0
40,0,12,3.51612734833613,1,0,0,0,0
44,0,16,3.64965874096066,0,0,1,0,0
33,0,12,3.72970144863419,1,0,0,0,0
47,0,18,3.86972757015779,0,0,0,1,0
40,0,16,3.9215924564443,0,0,1,0,1
40,0,13,1.79914967666859,0,1,0,0,0
38,0,13,2.59983661646198,0,1,0,0,1
33,0,16,3.32807511683319,0,0,1,0,0
39,0,16,3.90430095933424,0,0,1,0,0
48,0,16,3.33120500984212,0,0,1,0,0
36,0,14,3.64965874096066,0,1,0,0,0
37,0,12,2.66882948794893,1,0,0,0,0
40,0,14,2.66882948794893,0,1,0,0,0
46,0,12,1.38629436111989,1,0,0,0,0
37,0,13,2.59026716544583,0,1,0,0,0
39,0,13,3.12202599887828,0,1,0,0,0
49,0,13,2.5634689722911,0,1,0,0,1
36,0,13,1.38629436111989,0,1,0,0,0
37,0,14,2.26336437984076,0,1,0,0,0
43,0,16,3.54429822530283,0,0,1,0,0
39,0,16,3.27950044668464,0,0,1,0,0
39,0,12,2.95651156040071,1,0,0,0,0
41,0,16,1.93486031286873,0,0,1,0,0
33,0,13,3.13883311719466,0,1,0,0,0
36,0,13,3.29298379702192,0,1,0,0,0
39,0,18,4.46058895717698,0,0,0,1,0
42,0,18,3.36197666850887,0,0,0,1,1
49,0,12,2.41971045023146,1,0,0,0,0
49,0,13,3.74496892076498,0,1,0,0,0
44,0,16,4.03462532752048,0,0,1,0,0
45,0,12,2.81341071676004,1,0,0,0,0
31,0,12,2.878550018931,1,0,0,0,0
36,0,16,2.48650793115497,0,0,1,0,0
43,1,20,4.20927452889608,0,0,0,0,0
35,0,16,4.85363154528659,0,0,1,0,0
43,0,16,4.60850908725361,0,0,1,0,0
46,0,13,3.64052625739738,0,1,0,0,0
50,0,12,2.22254238532051,1,0,0,0,0
41,0,16,2.90521826601316,0,0,1,0,0
35,0,12,2.34032542097689,1,0,0,0,0
50,0,12,1.38629436111989,1,0,0,0,0
45,0,12,2.99160288021198,1,0,0,0,0
48,0,12,1.38629436111989,1,0,0,0,0
30,0,12,1.56861591791385,1,0,0,0,0
31,0,12,3.36197666850887,1,0,0,0,1
34,1,20,4.05512384906882,0,0,0,0,0
33,0,12,2.48658792795514,1,0,0,0,0
32,0,16,2.99999667234045,0,0,1,0,1
40,0,18,4.27826740038303,0,0,0,1,0
30,0,13,3.27496529151924,0,1,0,0,1
48,0,16,3.36197666850887,0,0,1,0,0
49,0,16,4.13516655674236,0,0,1,0,0
41,0,13,2.82298016777619,0,1,0,0,1
46,1,20,3.95981366926449,0,0,0,0,1
33,0,16,3.29298379702192,0,0,1,0,0
40,0,12,2.878550018931,1,0,0,0,0
44,0,12,2.90521826601316,1,0,0,0,0
43,0,13,1.8860701486993,0,1,0,0,0
30,0,16,2.484906649788,0,0,1,0,0
38,0,14,3.24918117436353,0,1,0,0,1
44,0,12,3.03874965863768,1,0,0,0,0
38,0,13,2.82298016777619,0,1,0,0,0
39,0,14,3.1994577390111,0,1,0,0,0
30,0,12,3.58512021982308,1,0,0,0,0
36,0,12,3.27496529151924,1,0,0,0,1
46,0,18,4.09594584358907,0,0,0,1,0
32,0,18,2.82298016777619,0,0,0,1,0
31,0,16,3.36197666850887,0,0,1,0,1
43,0,12,2.95651156040071,1,0,0,0,0
47,0,16,3.37302650469546,0,0,1,0,0
38,0,16,3.46003788168509,0,0,1,0,0
35,0,18,2.82298016777619,0,0,0,1,1
46,1,20,4.78909302414902,0,0,0,0,0
45,1,20,3.27496529151924,0,0,0,0,1
46,0,14,3.57819977697851,0,1,0,0,0
47,1,20,3.72970144863419,0,0,0,0,0
45,0,16,2.79399263090294,0,0,1,0,0
46,0,16,4.13516655674236,0,0,1,0,0
47,0,16,3.87280229227486,0,0,1,0,0
37,0,12,2.30258509299405,1,0,0,0,0
31,0,16,3.09004295302523,0,0,1,0,0
30,0,12,3.00530172457014,1,0,0,0,0
38,0,13,2.59983661646198,0,1,0,0,0
39,0,18,3.07429459605709,0,0,0,1,1
43,0,18,1.38629436111989,0,0,0,1,0
49,0,16,1.38629436111989,0,0,1,0,0
48,1,20,4.27826740038303,0,0,0,0,0
30,0,12,2.40321327495716,1,0,0,0,0
44,0,16,2.44568593663472,0,0,1,0,0
33,0,12,2.73339925859823,1,0,0,0,0
36,0,12,2.66882948794893,1,0,0,0,0
44,0,13,4.05512384906882,0,1,0,0,0
36,0,18,3.36197666850887,0,0,0,1,0
44,0,16,3.2188758248682,0,0,1,0,0
43,0,16,2.55104645229255,0,0,1,0,0
40,1,20,4.24749574171628,0,0,0,0,0
50,0,16,3.51612734833613,0,0,1,0,0
50,0,12,2.77419000360676,1,0,0,0,0
43,0,16,1.67397643357167,0,0,1,0,0
35,0,12,2.04022082852655,1,0,0,0,0
49,0,13,3.87282229207487,0,1,0,0,0
46,0,12,1.38629436111989,1,0,0,0,0
31,0,13,3.17008566069877,0,1,0,0,0
30,0,13,2.30258509299405,0,1,0,0,0
35,0,13,3.54429822530283,0,1,0,0,0
37,0,14,3.48457899060121,0,1,0,0,1
30,0,12,2.44568593663472,1,0,0,0,0
36,0,12,3.5983654465731,1,0,0,0,0
39,0,13,2.95651156040071,0,1,0,0,0
42,0,13,2.80236088057345,0,1,0,0,0
49,0,14,5.23377884541047,0,1,0,0,0
32,0,12,2.55104645229255,1,0,0,0,0
42,0,12,3.41604388977915,1,0,0,0,0
42,0,12,2.10921370001351,1,0,0,0,0
47,0,18,4.05512384906882,0,0,0,1,0
30,0,14,3.63848544036253,0,1,0,0,0
45,0,13,1.38629436111989,0,1,0,0,0
32,0,12,2.7333680090865,1,0,0,0,1
47,0,13,2.1138326458698,0,1,0,0,0
44,0,16,3.87280229227486,0,0,1,0,0
46,0,12,3.00530172457014,1,0,0,0,0
33,0,12,2.18332167216723,1,0,0,0,0
31,0,12,2.44568593663472,1,0,0,0,0
49,0,12,3.25661615285105,1,0,0,0,0
42,0,16,3.17965511171492,0,0,1,0,1
34,0,14,3.33768397593983,0,1,0,0,0
48,0,16,4.53204792115913,0,0,1,0,0
34,0,12,2.76413966775325,1,0,0,0,0
41,0,13,3.25661615285105,0,1,0,0,1
46,0,13,1.40365649937688,0,1,0,0,0
32,0,13,2.95651156040071,0,1,0,0,0
30,0,14,2.78945747573754,0,1,0,0,0
33,0,13,2.39689577246529,0,1,0,0,0
33,0,16,2.70805020110221,0,0,1,0,0
40,0,13,2.22946282816508,0,1,0,0,0
44,0,13,2.85547501622294,0,1,0,0,0
39,0,12,2.90521826601316,1,0,0,0,0
48,0,12,1.97568230738898,1,0,0,0,0
39,0,13,3.07429459605709,0,1,0,0,0
32,0,12,2.33568504142039,1,0,0,0,0
41,0,12,1.38629436111989,1,0,0,0,0
43,1,20,3.31318650433944,0,0,0,0,1
44,0,14,1.38629436111989,0,1,0,0,0
46,0,18,4.10391401323825,0,0,0,1,0
35,0,16,2.50452643665765,0,0,1,0,0
34,0,16,2.65540646761679,0,0,1,0,0
47,0,18,3.2188758248682,0,0,0,1,0
30,0,13,2.95491027903374,0,1,0,0,0
41,0,12,1.75253875607477,1,0,0,0,0
49,0,14,4.14028165740913,0,1,0,0,0
41,0,13,2.5634689722911,0,1,0,0,1
42,0,16,2.90244433913043,0,0,1,0,1
49,0,13,3.36197666850887,0,1,0,0,0
42,0,14,3.2188758248682,0,1,0,0,0
38,0,14,3.27496529151924,0,1,0,0,0
39,0,18,3.68887945411394,0,0,0,1,0
36,0,13,3.15536241914587,0,1,0,0,1
49,0,16,1.38629436111989,0,0,1,0,0
36,0,16,3.77482188391466,0,0,1,0,0
41,0,13,2.66882948794893,0,1,0,0,0
43,0,12,2.3239890016572,1,0,0,0,0
49,0,12,1.77088789474297,1,0,0,0,0
34,0,12,2.66882948794893,1,0,0,0,0
32,0,12,2.70161931077192,1,0,0,0,0
50,0,14,2.23804657185647,0,1,0,0,0
46,0,12,2.85055026370949,1,0,0,0,0
46,0,13,2.48650793115497,0,1,0,0,0
30,0,12,2.52572864430826,1,0,0,0,0
41,0,14,3.36197666850887,0,1,0,0,1
42,0,12,2.34910510862894,1,0,0,0,0
37,0,16,3.03655426807425,0,0,1,0,1
43,0,18,3.76744177661704,0,0,0,1,0
46,0,16,2.68207471469895,0,0,1,0,1
35,0,13,2.78215817325593,0,1,0,0,0
42,0,12,3.02883222198034,1,0,0,0,0
48,0,12,1.38629436111989,1,0,0,0,0
31,0,12,3.17965511171492,1,0,0,0,0
49,0,16,3.07429459605709,0,0,1,0,0
36,0,16,3.53031198332809,0,0,1,0,0
42,0,13,2.44974273733033,0,1,0,0,0
44,0,13,1.80660597734505,0,1,0,0,0
43,0,12,3.89478119899364,1,0,0,0,0
50,0,12,2.90042209374967,1,0,0,0,0
43,0,12,3.54429822530283,1,0,0,0,0
46,0,13,1.38629436111989,0,1,0,0,0
44,0,12,1.38629436111989,1,0,0,0,0
50,0,12,3.33950381265682,1,0,0,0,0
40,0,13,3.61709977171981,0,1,0,0,0
36,0,14,3.30716843201388,0,1,0,0,0
38,0,12,4.13516655674236,1,0,0,0,0
41,0,13,2.82298016777619,0,1,0,0,0
39,0,13,3.27496529151924,0,1,0,0,0
46,0,13,3.36197666850887,0,1,0,0,0
43,0,12,2.26336437984076,1,0,0,0,0
31,0,13,2.80236088057345,0,1,0,0,0
32,0,13,2.94443897916644,0,1,0,0,0
32,0,14,3.24918117436353,0,1,0,0,0
31,0,13,3.39476649133186,0,1,0,0,0
36,0,14,2.95651156040071,0,1,0,0,0
34,0,13,3.77749211247054,0,1,0,0,0
33,0,16,3.55434856115633,0,0,1,0,0
34,1,20,2.08901099269599,0,0,0,0,1
44,0,13,3.34770869671117,0,1,0,0,0
33,0,14,3.01433113128954,0,1,0,0,0
49,0,12,2.5634689722911,1,0,0,0,0
33,0,14,2.62626987353013,0,1,0,0,0
42,0,12,1.86075234071501,1,0,0,0,1
36,0,13,3.02883222198034,0,1,0,0,0
32,0,13,3.17965511171492,0,1,0,0,0
36,0,16,3.29298379702192,0,0,1,0,0
31,0,12,2.95651156040071,1,0,0,0,0
32,0,14,3.05182174020503,0,1,0,0,0
33,0,14,2.8154329621408,0,1,0,0,0
39,0,18,2.25379492882461,0,0,0,1,0
34,0,13,3.03495298670727,0,1,0,0,1
46,0,12,3.93734081341244,1,0,0,0,0
41,0,13,3.85259958495735,0,1,0,0,0
37,0,12,3.59250032712071,1,0,0,0,0
39,0,18,3.58512021982308,0,0,0,1,0
39,0,12,1.38629436111989,1,0,0,0,0
30,0,12,3.27859505956982,1,0,0,0,0
43,0,16,3.62434093297637,0,0,1,0,0
41,0,13,2.90772139623128,0,1,0,0,0
32,0,16,3.39834431267975,0,0,1,0,0
48,0,18,3.58512021982308,0,0,0,1,0
39,0,16,3.70908216143146,0,0,1,0,0
47,0,16,3.87280229227486,0,0,1,0,0
44,0,14,3.4572868483132,0,1,0,0,1
48,0,16,2.80859143032409,0,0,1,0,0
39,0,18,3.41508649382282,0,0,0,1,0
41,0,18,1.93486031286873,0,0,0,1,0
38,0,13,2.35867455964509,0,1,0,0,0
42,0,13,1.74206745620748,0,1,0,0,0
33,0,16,3.36197666850887,0,0,1,0,1
43,0,13,3.56868967842699,0,1,0,0,0
47,0,16,3.76744177661704,0,0,1,0,1
32,0,18,3.89260491957104,0,0,0,1,1
41,0,16,2.98120417299108,0,0,1,0,0
39,0,12,2.76413966775325,1,0,0,0,1
35,0,16,1.38629436111989,0,0,1,0,0
33,0,16,3.17965511171492,0,0,1,0,1
34,0,18,3.30187274443917,0,0,0,1,0
47,0,16,3.76744177661704,0,0,1,0,0
33,0,13,3.24419363285249,0,1,0,0,0
32,0,12,2.36712361413162,1,0,0,0,0
42,0,13,3.83198029775461,0,1,0,0,0
49,0,12,1.38629436111989,1,0,0,0,0
41,1,20,3.4673371841667,0,0,0,0,0
42,0,16,3.68887945411394,0,0,1,0,0
39,0,16,3.17965511171492,0,0,1,0,1
45,0,13,2.95651156040071,0,1,0,0,1
45,0,13,2.63108915996608,0,1,0,0,1
50,0,16,3.13883311719466,0,0,1,0,0
50,0,13,4.00733318523247,0,1,0,0,0
38,0,12,3.17965511171492,1,0,0,0,0
31,0,13,2.81341071676004,0,1,0,0,0
43,0,13,3.58512021982308,0,1,0,0,1
39,0,12,3.44030851177878,1,0,0,0,0
32,0,14,2.42158838505566,0,1,0,0,0
37,0,13,2.67467901273782,0,1,0,0,0
30,0,18,3.51612734833613,0,0,0,1,1
43,0,13,3.17965511171492,0,1,0,0,0
35,0,16,3.97816280793269,0,0,1,0,0
30,0,18,3.48713981146288,0,0,0,1,1
32,0,16,3.40849668414377,0,0,1,0,0
35,0,16,3.27496529151924,0,0,1,0,0
31,0,13,4.13516655674236,0,1,0,0,0
33,0,18,3.26666648870455,0,0,0,1,1
49,0,16,5.48224020470897,0,0,1,0,0
40,0,18,1.38629436111989,0,0,0,1,0
46,0,14,3.01157133758374,0,1,0,0,0
35,0,14,2.70805020110221,0,1,0,0,0
47,0,12,1.8384811858755,1,0,0,0,0
37,0,12,2.82298016777619,1,0,0,0,0
33,0,12,2.77419000360676,1,0,0,0,0
30,0,18,1.38629436111989,0,0,0,1,0
31,0,16,4.10391401323825,0,0,1,0,0
32,0,18,3.76744177661704,0,0,0,1,1
32,0,16,2.98120417299108,0,0,1,0,0
39,0,14,2.62800749342867,0,1,0,0,0
40,0,16,4.16048436472665,0,0,1,0,0
44,1,20,4.19970507787993,0,0,0,0,0
31,0,13,3.00530172457014,0,1,0,0,0
46,0,13,2.95651156040071,0,1,0,0,0
41,0,14,3.00052844581748,0,1,0,0,1
50,0,13,4.46058895717698,0,1,0,0,1
50,0,18,3.81092688855678,0,0,0,1,0
35,0,16,3.05182174020503,0,0,1,0,0
32,1,20,2.48650793115497,0,0,0,0,0
39,0,12,2.15800386418294,1,0,0,0,0
33,0,18,4.16048436472665,0,0,0,1,0
32,0,14,2.95817683971977,0,1,0,0,0
32,0,16,2.7333680090865,0,0,1,0,1
47,0,13,1.97568230738898,0,1,0,0,0
38,0,12,3.07429459605709,1,0,0,0,1
41,0,12,3.1994577390111,1,0,0,0,0
44,0,13,1.38629436111989,0,1,0,0,0
45,0,16,3.76744177661704,0,0,1,0,0
39,0,13,3.13883311719466,0,1,0,0,0
36,0,12,2.11021320034659,1,0,0,0,1
32,0,13,3.07429459605709,0,1,0,0,0
44,0,13,2.7333680090865,0,1,0,0,0
33,0,13,2.93119375241642,0,1,0,0,0
39,0,16,2.95651156040071,0,0,1,0,0
49,0,18,3.45120780223682,0,0,0,1,1
36,0,13,3.17965511171492,0,1,0,0,0
46,0,18,2.82298016777619,0,0,0,1,0
47,0,16,3.87280229227486,0,0,1,0,0
30,0,16,3.02671581907396,0,0,1,0,0
38,0,13,2.83872852474433,0,1,0,0,0
42,0,16,4.05512384906882,0,0,1,0,0
48,0,18,4.27826740038303,0,0,0,1,0
31,0,18,3.63398092824143,0,0,0,1,0
47,0,16,3.55434856115633,0,0,1,0,0
49,0,18,3.94976333341099,0,0,0,1,0
44,0,14,2.6200393237795,0,1,0,0,0
35,0,14,3.00530172457014,0,1,0,0,0
42,0,12,2.70805020110221,1,0,0,0,0
42,1,20,3.87280229227486,0,0,0,0,0
44,0,12,2.44138503433301,1,0,0,0,0
34,0,12,2.56828825872705,1,0,0,0,1
47,0,16,2.33510828469961,0,0,1,0,0
32,0,12,1.8578992717326,1,0,0,0,0
36,0,14,2.95651156040071,0,1,0,0,0
49,0,16,1.98855419084551,0,0,1,0,0
37,0,13,3.59250032712071,0,1,0,0,1
39,0,16,3.7149782070813,0,0,1,0,0
30,0,13,3.84234308479016,0,1,0,0,0
37,0,13,3.50173861088403,0,1,0,0,0
37,0,12,3.58512021982308,1,0,0,0,0
35,0,12,2.44568593663472,1,0,0,0,0
49,0,13,1.6094379124341,0,1,0,0,0
30,0,18,3.36197666850887,0,0,0,1,1
50,0,16,3.87280229227486,0,0,1,0,0
33,1,20,3.73304034989971,0,0,0,0,0
48,0,16,4.03831673075244,0,0,1,0,0
33,0,12,3.07429459605709,1,0,0,0,0
42,0,16,3.39892723312762,0,0,1,0,0
45,0,13,3.00530172457014,0,1,0,0,0
38,0,13,2.79399263090294,0,1,0,0,0
36,0,16,3.26491495566574,0,0,1,0,0
44,0,12,2.52572864430826,1,0,0,0,0
42,0,13,3.24419363285249,0,1,0,0,0
42,0,16,4.20927452889608,0,0,1,0,0
34,0,16,3.37027547132357,0,0,1,0,0
32,0,13,3.44201937618241,0,1,0,0,0
48,0,12,3.02883222198034,1,0,0,0,1
30,0,18,3.27496529151924,0,0,0,1,1
41,0,13,2.87312995146166,0,1,0,0,0
41,0,14,3.27496529151924,0,1,0,0,0
48,0,16,4.35522844151916,0,0,1,0,0
46,0,14,1.38629436111989,0,1,0,0,0
30,0,16,3.55534806148941,0,0,1,0,0
39,0,12,3.24918117436353,1,0,0,0,0
40,0,16,3.07429459605709,0,0,1,0,0
44,0,12,3.54429822530283,1,0,0,0,0
43,0,12,3.16081202391344,1,0,0,0,0
33,0,14,2.5634689722911,0,1,0,0,0
37,0,12,2.26789953500616,1,0,0,0,0
40,0,16,3.24419363285249,0,0,1,0,0
40,0,12,2.85115104474288,1,0,0,0,0
38,0,12,1.97568230738898,1,0,0,0,0
40,0,13,2.48658792795514,0,1,0,0,0
32,0,12,2.7333680090865,1,0,0,0,0
30,0,12,2.66882948794893,1,0,0,0,0
49,0,16,2.66882948794893,0,0,1,0,0
44,0,12,2.95651156040071,1,0,0,0,0
43,0,13,2.00962596344142,0,1,0,0,0
47,0,12,2.17475172148416,1,0,0,0,0
46,0,16,3.72661978209678,0,0,1,0,0
42,0,16,3.70372596223093,0,0,1,0,0
38,0,12,3.17965511171492,1,0,0,0,0
37,0,12,2.371577964481,1,0,0,0,0
43,0,13,3.13883311719466,0,1,0,0,0
36,1,20,2.95651156040071,0,0,0,0,1
37,0,13,3.27496529151924,0,1,0,0,1
48,0,12,3.36197666850887,1,0,0,0,0
42,0,18,3.34516955019249,0,0,0,1,1
49,0,12,3.05182174020503,1,0,0,0,0
45,0,12,2.55104645229255,1,0,0,0,0
34,0,18,3.42651518964645,0,0,0,1,0
44,0,16,5.76992227716075,0,0,1,0,0
30,0,13,2.5634689722911,0,1,0,0,0
42,0,12,2.95651156040071,1,0,0,0,0
33,0,16,3.71135230996599,0,0,1,0,0
36,0,14,3.00962138571466,0,1,0,0,0
36,1,20,3.71028336277709,0,0,0,0,1
35,1,20,3.44201937618241,0,0,0,0,1
35,1,20,2.8119303315896,0,0,0,0,0
37,0,16,3.07429459605709,0,0,1,0,0
36,0,13,1.80614820668015,0,1,0,0,0
37,0,13,3.39322921201298,0,1,0,0,0
32,0,13,2.86120138059639,0,1,0,0,0
35,0,13,3.31068337412132,0,1,0,0,0
35,0,18,2.59983661646198,0,0,0,1,0
33,0,16,3.62556118938159,0,0,1,0,1
33,0,18,2.95651156040071,0,0,0,1,0
30,0,14,3.61575718928497,0,1,0,0,0
37,0,12,2.5634689722911,1,0,0,0,0
31,0,13,3.57109641845755,0,1,0,0,0
41,0,16,3.39476649133186,0,0,1,0,0
38,0,16,2.70965148246918,0,0,1,0,0
41,0,12,2.14843441316679,1,0,0,0,0
33,0,12,2.55104645229255,1,0,0,0,0
43,0,16,3.44201937618241,0,0,1,0,0
44,0,13,3.44201937618241,0,1,0,0,0
37,0,16,3.19710202531864,0,0,1,0,0
44,0,18,3.87733744744026,0,0,0,1,1
45,0,16,3.42651518964645,0,0,1,0,0
38,0,12,1.72176709740802,1,0,0,0,0
41,0,16,3.47232472567774,0,0,1,0,0
41,0,12,3.13883311719466,1,0,0,0,0
36,0,13,2.878550018931,0,1,0,0,0
36,0,12,3.13549421592915,1,0,0,0,0
36,0,13,3.68647271408337,0,1,0,0,0
47,0,18,3.39476649133186,0,0,0,1,1
35,0,14,2.95651156040071,0,1,0,0,0
33,0,18,3.96811247207919,0,0,0,1,0
33,0,18,3.62434093297637,0,0,0,1,0
33,0,13,2.62800749342867,0,1,0,0,0
31,0,13,2.61753619356138,0,1,0,0,0
41,0,16,3.64965874096066,0,0,1,0,0
32,0,13,4.02980604108453,0,1,0,0,0
47,0,16,4.16048436472665,0,0,1,0,0
47,0,13,3.96811247207919,0,1,0,0,0
34,0,16,3.51612734833613,0,0,1,0,0
30,0,13,2.19437150835381,0,1,0,0,0
47,0,12,2.30258509299405,1,0,0,0,0
42,0,16,2.41751505966802,0,0,1,0,0
42,0,13,3.02883222198034,0,1,0,0,1
39,0,16,3.50305526676878,0,0,1,0,0
34,0,16,3.44205014493982,0,0,1,0,0
44,0,16,2.484906649788,0,0,1,0,0
40,0,16,3.64965874096066,0,0,1,0,0
31,0,13,2.59983661646198,0,1,0,0,0
50,0,12,2.98805867589884,1,0,0,0,0
47,0,13,2.82298016777619,0,1,0,0,0
30,0,13,2.82298016777619,0,1,0,0,0
34,0,12,2.63492793627325,1,0,0,0,0
41,0,12,2.66882948794893,1,0,0,0,0
48,0,14,3.09004295302523,0,1,0,0,0
31,0,13,1.73727128394399,0,1,0,0,0
47,0,12,2.80236088057345,1,0,0,0,0
34,0,18,3.25661615285105,0,0,0,1,1
37,0,16,2.76413966775325,0,0,1,0,0
30,0,12,3.00756673120099,1,0,0,0,0
40,0,12,3.07433903951391,1,0,0,0,0
36,0,13,2.19722457733622,0,1,0,0,1
42,0,13,3.58512021982308,0,1,0,0,0
32,0,12,2.7051971321198,1,0,0,0,0
45,0,13,3.36197666850887,0,1,0,0,1
50,0,13,1.38629436111989,0,1,0,0,0
43,0,13,2.82583323675859,0,1,0,0,0
41,0,13,2.35867455964509,0,1,0,0,0
47,0,12,2.93119375241642,1,0,0,0,1
46,0,18,3.86972757015779,0,0,0,1,0
31,0,13,4.56594947283481,0,1,0,0,0
31,0,18,3.5267606046375,0,0,0,1,0
46,0,16,4.01738352108597,0,0,1,0,0
34,0,13,2.43169969465998,0,1,0,0,0
41,0,12,3.42218765755399,1,0,0,0,0
46,0,16,3.71028336277709,0,0,1,0,0
40,0,16,2.41751505966802,0,0,1,0,0
38,0,12,3.07429459605709,1,0,0,0,0
33,0,12,2.86405444957879,1,0,0,0,0
38,0,14,2.72639933977041,0,1,0,0,0
36,0,14,2.95651156040071,0,1,0,0,0
41,0,13,3.2188758248682,0,1,0,0,0
40,0,16,3.96811247207919,0,0,1,0,0
47,0,13,3.75501925661848,0,1,0,0,0
31,0,14,2.79888261619713,0,1,0,0,0
45,0,12,2.85115104474288,1,0,0,0,1
30,0,12,2.7333680090865,1,0,0,0,0
32,0,12,3.10311503459259,1,0,0,0,0
49,0,13,3.69179187556097,0,1,0,0,0
44,0,14,2.99733355492097,0,1,0,0,0
32,0,16,3.2188758248682,0,0,1,0,0
46,0,18,3.64965874096066,0,0,0,1,0
47,0,13,3.53187570530427,0,1,0,0,0
43,0,16,1.38629436111989,0,0,1,0,0
36,0,16,3.22738651453611,0,0,1,0,1
36,0,16,3.22738651453611,0,0,1,0,1
37,0,13,2.92984331331855,0,1,0,0,0
33,0,16,1.75253875607477,0,0,1,0,0
32,1,20,2.94100737386474,0,0,0,0,0
49,0,16,3.20790679349763,0,0,1,0,0
39,0,18,4.0849768122185,0,0,0,1,0
36,0,16,2.55104645229255,0,0,1,0,0
48,0,16,3.32115467398862,0,0,1,0,0
39,0,12,2.44568593663472,1,0,0,0,0
48,0,16,3.03655426807425,0,0,1,0,1
49,0,13,3.48713981146288,0,1,0,0,1
44,1,20,5.25909665339476,0,0,0,0,0
34,0,16,3.47232472567774,0,0,1,0,0
48,0,14,3.55809154743516,0,1,0,0,0
35,0,13,2.55104645229255,0,1,0,0,1
37,0,16,3.9215924564443,0,0,1,0,0
40,0,12,2.80568867066613,1,0,0,0,0
31,0,12,1.38629436111989,1,0,0,0,0
40,0,12,1.38629436111989,1,0,0,0,0
40,0,12,2.878550018931,1,0,0,0,0
34,0,12,1.97568230738898,1,0,0,0,0
30,0,12,2.19722457733622,1,0,0,0,0
49,0,16,3.27496529151924,0,0,1,0,1
30,0,13,3.17965511171492,0,1,0,0,0
48,0,13,3.42651518964645,0,1,0,0,1
31,0,13,1.82712761306585,0,1,0,0,0
36,0,13,3.17967511151492,0,1,0,0,1
40,0,14,3.44201937618241,0,1,0,0,0
39,0,12,3.51612734833613,1,0,0,0,0
37,0,12,3.17965511171492,1,0,0,0,0
42,0,12,3.2188758248682,1,0,0,0,1
49,0,12,3.72215424299881,1,0,0,0,0
40,0,14,3.53187570530427,0,1,0,0,0
45,0,14,2.51022445777229,0,1,0,0,0
35,0,14,2.55104645229255,0,1,0,0,0
40,0,18,3.17965511171492,0,0,0,1,0
40,0,12,3.7043836406499,1,0,0,0,0
38,0,13,2.70161931077192,0,1,0,0,0
32,0,12,3.13883311719466,1,0,0,0,0
31,0,14,3.31068337412132,0,1,0,0,1
36,1,20,4.47163879336357,0,0,0,0,0
45,0,13,4.05512384906882,0,1,0,0,0
43,0,13,3.71865161244761,0,1,0,0,0
41,0,14,3.25197577329455,0,1,0,0,0
44,0,14,4.14028165740913,0,1,0,0,0
41,0,16,2.59983661646198,0,0,1,0,0
49,1,20,4.97141458094297,0,0,0,0,0
45,0,14,3.17965511171492,0,1,0,0,0
32,0,12,2.49975315790499,1,0,0,0,0
34,1,20,3.4146204019943,0,0,0,0,0
31,0,13,2.32790290097834,0,1,0,0,0
47,0,18,2.49447610080415,0,0,0,1,1
47,0,13,1.38629436111989,0,1,0,0,0
49,0,16,3.39834431267975,0,0,1,0,0
34,1,20,2.85115104474288,0,0,0,0,0
38,0,16,4.09594584358907,0,0,1,0,0
36,0,13,3.31068337412132,0,1,0,0,0
45,0,14,3.57708804812582,0,1,0,0,1
49,0,16,2.82298016777619,0,0,1,0,0
45,0,16,1.67996806323994,0,0,1,0,0
48,0,13,4.41512658310023,0,1,0,0,1
46,0,13,2.79399263090294,0,1,0,0,0
50,0,12,3.71028336277709,1,0,0,0,0
40,0,16,3.29298379702192,0,0,1,0,0
41,0,13,3.54429822530283,0,1,0,0,0
47,0,16,3.6871418342154,0,0,1,0,0
50,0,12,3.17805383034795,1,0,0,0,0
39,0,12,2.70161931077192,1,0,0,0,0
43,0,12,2.86950018341108,1,0,0,0,0
36,0,16,1.38629436111989,0,0,1,0,0
32,0,13,2.64351167996464,0,1,0,0,0
31,0,16,2.62800749342867,0,0,1,0,0
46,0,18,3.75501925661848,0,0,0,1,1
